schema_version,signal_id,trade_date,signal_time,code,branch,signal_variant,strategy_commit,strategy_sha256,observation_level,raw_pattern_hit,prepared_candidate,handler_eligible,branch_eligible,raw_candidate_rank,final_candidate_rank,branch_candidate_count,terminal_state,market_mode,raw_market_mode,active_route,emotion_state,emotion_heat,emotion_momentum,emotion_stress,source_function,source_path,source_line,branch_payload
0.2,Auction|2023-01-05|000797.XSHE|AUCTION_PREPARED,2023-01-05,09:05,000797.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,5,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|000670.XSHE|AUCTION_PREPARED,2023-01-05,09:05,000670.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,6,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|002712.XSHE|AUCTION_PREPARED,2023-01-05,09:05,002712.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,7,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|002188.XSHE|AUCTION_PREPARED,2023-01-05,09:05,002188.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,8,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|002575.XSHE|AUCTION_PREPARED,2023-01-05,09:05,002575.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,9,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Auction|2023-01-05|002494.XSHE|AUCTION_PREPARED,2023-01-05,09:05,002494.XSHE,Auction,AUCTION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,10,,10,UNRESOLVED,bear,bear,v227,bear,0.5,0.020403982910628622,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-06|002196.XSHE|SCORPION_PREPARED,2023-01-06,09:05,002196.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,1,,5,UNRESOLVED,bear,bear,v227,bear,0.5,-0.00036618248992809755,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-06|002241.XSHE|SCORPION_PREPARED,2023-01-06,09:05,002241.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,2,,5,UNRESOLVED,bear,bear,v227,bear,0.5,-0.00036618248992809755,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-06|002812.XSHE|SCORPION_PREPARED,2023-01-06,09:05,002812.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,3,,5,UNRESOLVED,bear,bear,v227,bear,0.5,-0.00036618248992809755,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
0.2,Scorpion|2023-01-06|002906.XSHE|SCORPION_PREPARED,2023-01-06,09:05,002906.XSHE,Scorpion,SCORPION_PREPARED,bd209837585538a1bdf89991d6901add5e610702,16a22f329f2169490fb92e08f9985019a453df190cedc75cfdcf1b709cf4c3df,PREPARED_CANDIDATE,,True,,,4,,5,UNRESOLVED,bear,bear,v227,bear,0.5,-0.00036618248992809755,,prepare_all,research/instrumented_strategies/motherboard_phase1a_observed.py,,{}
